兮,0.012918725886248386,灼灼,yuan
絪縕,0.012912398085607877,灼灼,yuan
飲食,0.012901861800830122,灼灼,yuan
植之,0.01288600342414786,灼灼,yuan
邊葉,0.012866618856637884,灼灼,yuan
蓬,0.012799627002033949,灼灼,yuan
戔戔,0.012787133457364422,灼灼,yuan
不暇,0.012751027884183253,灼灼,yuan
傳,0.012723500159258657,灼灼,yuan
有光輝,0.012654954080388154,灼灼,yuan
生絲,0.012637707033918904,灼灼,yuan
油,0.01263546005764644,灼灼,yuan
廊,0.012604795090872504,灼灼,yuan
辛味,0.012604441289738418,灼灼,yuan
海外,0.012596859459489207,灼灼,yuan
光澤,0.012555837474023007,灼灼,yuan
生熟,0.012555837474023003,灼灼,yuan
迨,0.012537919756622983,灼灼,yuan
蘆之漪,0.012487068302078262,灼灼,yuan
時時,0.012481144938098,灼灼,yuan
幾叢叢,0.012474281857276448,灼灼,yuan
艶,0.012473952529722578,灼灼,yuan
行将,0.012456945316368642,灼灼,yuan
掃,0.012450390311889666,灼灼,yuan
暈然,0.012446903806171463,灼灼,yuan
縞,0.012428436436383352,灼灼,yuan
自從,0.012412729500183243,灼灼,yuan
》,0.012389912244650674,灼灼,yuan
出門,0.012345364801588548,灼灼,yuan
素上,0.012304225443694007,灼灼,yuan
夭桃野,0.012250167455887967,灼灼,yuan
圓成光,0.01218662429795671,灼灼,yuan
悠悠,0.01217804400804062,灼灼,yuan
開處,0.012160500263088469,灼灼,yuan
欺千歲,0.012079161510240844,灼灼,yuan
虛空外,0.01203323317927698,灼灼,yuan
冒,0.012028041691348001,灼灼,yuan
蔕,0.012024855718531369,灼灼,yuan
䝉,0.011991108933808397,灼灼,yuan
高綠名,0.011946157363845163,灼灼,yuan
不同,0.01193399651632593,灼灼,yuan
亦,0.011897792754004781,灼灼,yuan
荅,0.011869680100377668,灼灼,yuan
知音,0.011864615594219098,灼灼,yuan
婀娜,0.011819177215663317,灼灼,yuan
儲氏,0.01180670131053058,灼灼,yuan
不再,0.011799574709779838,灼灼,yuan
詩所謂,0.011798874228218612,灼灼,yuan
之遠游,0.01179017208701884,灼灼,yuan
禁林,0.011737368104220908,灼灼,yuan
復,0.011715643620905944,灼灼,yuan
疎,0.011688345115881286,灼灼,yuan
近而觀,0.01168160174110192,灼灼,yuan
减而,0.011673635580083837,灼灼,yuan
來程琳,0.01167180869304223,灼灼,yuan
春殆,0.011667521517535289,灼灼,yuan
之中,0.011654144630844625,灼灼,yuan
兹,0.011647855137685596,灼灼,yuan
一圖,0.011603781942627454,灼灼,yuan
弱質,0.011595030748900751,灼灼,yuan
信,0.011572900662628388,灼灼,yuan
應紅杏,0.011563546239302919,灼灼,yuan
空遺,0.011516931947518266,灼灼,yuan
老,0.011501362075625578,灼灼,yuan
飲柏况,0.01144698167950943,灼灼,yuan
紅,0.011425042566420147,灼灼,yuan
蹙,0.011391999158765282,灼灼,yuan
何心娛,0.011382310346612072,灼灼,yuan
成蹊,0.011378543346283625,灼灼,yuan
生水,0.011346780428348946,灼灼,yuan
綠生,0.011346227593059963,灼灼,yuan
輪,0.01132842925811665,灼灼,yuan
道路,0.011308521940752452,灼灼,yuan
三千,0.011273386522007147,灼灼,yuan
無數,0.011249800014352678,灼灼,yuan
食熱,0.011231999839697547,灼灼,yuan
衣服,0.011216256412270401,灼灼,yuan
飛路,0.01119023300914973,灼灼,yuan
不禁,0.011182314254738,灼灼,yuan
悲,0.01113628801301509,灼灼,yuan
啼鳥,0.011122006002534325,灼灼,yuan
無言,0.01109625218726988,灼灼,yuan
春律,0.01106613344807183,灼灼,yuan
之容鬱,0.011058592430062398,灼灼,yuan
一粒,0.011054734439152027,灼灼,yuan
乍見,0.011052388813640115,灼灼,yuan
爛欲然,0.011037417427526192,灼灼,yuan
蒸霞,0.01097816576100928,灼灼,yuan
長,0.01096400643655176,灼灼,yuan
藍,0.01096068109517735,灼灼,yuan
可化龍,0.010939500869766862,灼灼,yuan
治為,0.010935005053959381,灼灼,yuan
含暉,0.010934657582610635,灼灼,yuan
佛刹,0.010901637837066285,灼灼,yuan
跡,0.010825857667249137,灼灼,yuan
野樹,0.010804415601976113,灼灼,yuan
子胥,0.010783376070525102,灼灼,yuan
貴賤,0.01077311769702017,灼灼,yuan
固有,0.0107726923546753,灼灼,yuan
水如,0.010752165390690311,灼灼,yuan
澄澄,0.010752165390690306,灼灼,yuan
春雨,0.010685678507009294,灼灼,yuan
俟,0.010663777961759388,灼灼,yuan
頻来,0.010643552781950649,灼灼,yuan
列,0.010642794193338896,灼灼,yuan
一點成,0.010565898527608138,灼灼,yuan
大臣,0.010558332496347068,灼灼,yuan
㢲,0.010545540671368446,灼灼,yuan
何揚,0.010512778624442437,灼灼,yuan
春濤,0.01049829924676563,灼灼,yuan
蓞,0.010442105846280839,灼灼,yuan
花如,0.01043134470371551,灼灼,yuan
機杼頭,0.010409586026884188,灼灼,yuan
可食,0.010404359236228209,灼灼,yuan
不肯,0.010397144180081891,灼灼,yuan
餘載,0.010382485339911348,灼灼,yuan
二粒,0.010339613704796767,灼灼,yuan
霏霏,0.010297817600649463,灼灼,yuan
忽,0.010200852591530122,灼灼,yuan
五百,0.010159151956888643,灼灼,yuan
不致,0.01015396375014918,灼灼,yuan
山花,0.010139983655158174,灼灼,yuan
幾春妍,0.010136001901685576,灼灼,yuan
及,0.010115818018089352,灼灼,yuan
園,0.010099229660319323,灼灼,yuan
無加,0.010088663872056395,灼灼,yuan
看園,0.010053108822018113,灼灼,yuan
完丹藥,0.010049388453322271,灼灼,yuan
中天君,0.010004741063280148,灼灼,yuan
酒風流,0.010001135020171649,灼灼,yuan
映羊首,0.009987636552906081,灼灼,yuan
仙味,0.009967593753075083,灼灼,yuan
殲周滅,0.009937327713670362,灼灼,yuan
裛,0.009858432047398676,灼灼,yuan
沈周,0.009830290772176937,灼灼,yuan
顏散旭錦浪,0.009777298759014223,灼灼,yuan
召南,0.009750233214407112,灼灼,yuan
嵗,0.0097167995441661,灼灼,yuan
翩翩,0.009694573066366795,灼灼,yuan
上古,0.00969443092661167,灼灼,yuan
珍兮君,0.009641066384686087,灼灼,yuan
勳戚,0.009639281912264177,灼灼,yuan
菡,0.009638885626541938,灼灼,yuan
水葒,0.009635736193460007,灼灼,yuan
張幄,0.009633596238838442,灼灼,yuan
十日,0.009605269370787355,灼灼,yuan
既渡,0.009547567188568844,灼灼,yuan
菜瓜,0.00949372448966437,灼灼,yuan
大厦,0.009490118298475854,灼灼,yuan
巖巖,0.009489114219245224,灼灼,yuan
飛為,0.009467653842245691,灼灼,yuan
近,0.00944853217061811,灼灼,yuan
p.46,0.00942975540411072,灼灼,yuan
百,0.009419102545368593,灼灼,yuan
清泉,0.009401398450239188,灼灼,yuan
桃李,0.009397299537061546,灼灼,yuan
黝餘潤,0.00936745002151559,灼灼,yuan
程琳,0.009357200652927493,灼灼,yuan
多情,0.009344505507001628,灼灼,yuan
如,0.009344243662441236,灼灼,yuan
失芳葩,0.009331016873062066,灼灼,yuan
吏,0.009324124033336044,灼灼,yuan
應制,0.009323567165924182,灼灼,yuan
總揆,0.009312643291493092,灼灼,yuan
珊瑚,0.009294718204286293,灼灼,yuan
也,0.009269100147383831,灼灼,yuan
騎常侍,0.009254948723239205,灼灼,yuan
眼尚,0.009233907301835206,灼灼,yuan
畱,0.00923191235989879,灼灼,yuan
制鬼,0.009212726286210478,灼灼,yuan
女乎陽,0.00920186783665025,灼灼,yuan
神應,0.009085417646824077,灼灼,yuan
中,0.009076012785788451,灼灼,yuan
忘,0.009067403519552304,灼灼,yuan
風,0.009053486069992013,灼灼,yuan
宋祁,0.009039536521257243,灼灼,yuan
偏宜,0.009024703660552573,灼灼,yuan
夜奏,0.009002272336067148,灼灼,yuan
祗,0.00898335163854124,灼灼,yuan
畧,0.008962382905845582,灼灼,yuan
𠋣,0.00892801573393818,灼灼,yuan
邪僻,0.00889059115154131,灼灼,yuan
土風,0.00888632420494781,灼灼,yuan
清且,0.00887166434588238,灼灼,yuan
忡忡,0.008847633765028314,灼灼,yuan
清幽,0.008811293364886853,灼灼,yuan
𠑽,0.008716345550037705,灼灼,yuan
湛深,0.008703172256387578,灼灼,yuan
𡶶,0.008702233392904836,灼灼,yuan
悽,0.008700184544517283,灼灼,yuan
爭,0.008669329006297025,灼灼,yuan
應無語,0.008665708312251089,灼灼,yuan
野菜,0.008665342379668673,灼灼,yuan
戲,0.00862863514697524,灼灼,yuan
杜公瞻,0.00859404544710004,灼灼,yuan
渾無語,0.008577493806547095,灼灼,yuan
爭似,0.008572066575942481,灼灼,yuan
興,0.008564067873691265,灼灼,yuan
枝葉,0.008552558884760877,灼灼,yuan
名園,0.008524515883409162,灼灼,yuan
西溪,0.008522245381344499,灼灼,yuan
情,0.008450416526592888,灼灼,yuan
揮手,0.008437572225405716,灼灼,yuan
未識角,0.008429309645782947,灼灼,yuan
邀約,0.008357652574328637,灼灼,yuan
家,0.008352193021758669,灼灼,yuan
山閣,0.008347425572572452,灼灼,yuan
詩,0.008320756200983546,灼灼,yuan
駭,0.008294412893966801,灼灼,yuan
庭中花,0.008287628959335372,灼灼,yuan
伏地,0.008283311012831852,灼灼,yuan
欲適,0.008277739103663041,灼灼,yuan
宋梅堯臣,0.008261053108790228,灼灼,yuan
張眾甫,0.008257710153094448,灼灼,yuan
殿,0.0082366040626758,灼灼,yuan
煙,0.00823363536616145,灼灼,yuan
彗湛若,0.008225072179528638,灼灼,yuan
見芳林,0.00820431149882053,灼灼,yuan
韓退,0.008202406595535025,灼灼,yuan
盤礴,0.008197395283737268,灼灼,yuan
在,0.008196682626600964,灼灼,yuan
省常選,0.008194807882011905,灼灼,yuan
園詠,0.008159301474764754,灼灼,yuan
各,0.008152328759760838,灼灼,yuan
蒼蒼,0.008129254634157026,灼灼,yuan
隨,0.00809317492903068,灼灼,yuan
河陽令,0.008071992843628762,灼灼,yuan
電繞,0.008067458031814311,灼灼,yuan
采,0.008058403221691735,灼灼,yuan
芙蓉,0.00804605469407784,灼灼,yuan
棲,0.008029887708194012,灼灼,yuan
之著,0.008020085300762302,灼灼,yuan
明月,0.008007981068963749,灼灼,yuan
矯,0.007980563140944176,灼灼,yuan
與,0.00797392968931929,灼灼,yuan
男子,0.007963853646926658,灼灼,yuan
競,0.00794197252019118,灼灼,yuan
福載,0.007896102056571222,灼灼,yuan
從,0.00788543435414635,灼灼,yuan
鄭,0.007868490766698839,灼灼,yuan
増,0.007844504170044527,灼灼,yuan
松柏,0.007834112290146347,灼灼,yuan
𤼵,0.00783066225710261,灼灼,yuan
軺,0.0077927621118492945,灼灼,yuan
去,0.0077848994373042515,灼灼,yuan
青天,0.007779409748941558,灼灼,yuan
欲,0.007743821880718611,灼灼,yuan
含,0.007739413569991302,灼灼,yuan
天皮,0.007733224122072324,灼灼,yuan
或,0.007730247885129651,灼灼,yuan
如夢,0.007693360306932832,灼灼,yuan
夀,0.007645340478408371,灼灼,yuan
贈,0.007644558249480568,灼灼,yuan
化育,0.007616443252126327,灼灼,yuan
今千,0.007614349923050513,灼灼,yuan
芳馥,0.007565789377765101,灼灼,yuan
來,0.007535707686086126,灼灼,yuan
男寄去,0.007503122631719544,灼灼,yuan
桃賦,0.0074265164730964095,灼灼,yuan
手頓,0.007413221085967033,灼灼,yuan
　,0.00739660657863916,灼灼,yuan
丹砂,0.0073959586626651886,灼灼,yuan
幽光,0.007393220327080736,灼灼,yuan
苑,0.007386610817373551,灼灼,yuan
朱,0.007328854537763964,灼灼,yuan
早柯,0.007326506210893002,灼灼,yuan
拈來,0.00730900269097387,灼灼,yuan
消息,0.0072894698479386896,灼灼,yuan
七雄,0.007284615365627465,灼灼,yuan
蹤,0.0072799014541541605,灼灼,yuan
女,0.007275440883210412,灼灼,yuan
相類,0.007268227571000318,灼灼,yuan
詠,0.0072560604379193734,灼灼,yuan
山澤多藏育,0.007246308945884869,灼灼,yuan
四門開,0.007245939996954955,灼灼,yuan
顔,0.00724165406201399,灼灼,yuan
不可,0.007231043529320912,灼灼,yuan
順手,0.0072241130804500614,灼灼,yuan
焉得,0.007211838487901014,灼灼,yuan
㸔,0.007192003270834168,灼灼,yuan
主人,0.007181923568285792,灼灼,yuan
同心,0.007181576246195855,灼灼,yuan
窓,0.007169401169364952,灼灼,yuan
紫,0.007116758649123866,灼灼,yuan
落落,0.00709639156418644,灼灼,yuan
莖,0.007014046610727785,灼灼,yuan
鮮,0.007001570502565479,灼灼,yuan
曄曄,0.006918772372478586,灼灼,yuan
似丹,0.00691577688673957,灼灼,yuan
陰陰,0.0068879361530264195,灼灼,yuan
九日,0.006870118954218901,灼灼,yuan
星河,0.00685317285217759,灼灼,yuan
廟,0.006819008393034845,灼灼,yuan
沼兮載,0.006800233859602797,灼灼,yuan
竒,0.006793486106958992,灼灼,yuan
吐曜爛,0.006782732145506782,灼灼,yuan
養元神,0.006754780171062067,灼灼,yuan
其處,0.006736081287563603,灼灼,yuan
于後建,0.00673419738826445,灼灼,yuan
帶嘉木,0.006733411021008501,灼灼,yuan
荷花,0.006731276159118966,灼灼,yuan
年,0.006716469588613431,灼灼,yuan
尚未,0.006699597517215731,灼灼,yuan
英,0.006697693042357774,灼灼,yuan
《,0.006680760442794268,灼灼,yuan
殊常功,0.0066764643540065055,灼灼,yuan
色,0.0066171774927859745,灼灼,yuan
治通經,0.006606939013989238,灼灼,yuan
秋海棠,0.006600387207800302,灼灼,yuan
虛空,0.006584005732514361,灼灼,yuan
諸傳記,0.006550560304635837,灼灼,yuan
一帆,0.006528729904644067,灼灼,yuan
道,0.006527820298971324,灼灼,yuan
十七,0.00650324545028332,灼灼,yuan
偏,0.006495888843671417,灼灼,yuan
翹,0.006490485503277296,灼灼,yuan
淚,0.006490373916886247,灼灼,yuan
手種,0.0064746209467004216,灼灼,yuan
酤,0.006462416580118552,灼灼,yuan
庭花,0.006462081669921896,灼灼,yuan
繽紛,0.006457528816343568,灼灼,yuan
瀟瀟,0.006456450064367512,灼灼,yuan
〕,0.006441702800853984,灼灼,yuan
别開,0.006436321143454117,灼灼,yuan
柳絲柔,0.006431187040795693,灼灼,yuan
品,0.006410419953268711,灼灼,yuan
姿忽驚,0.0064080937158893245,灼灼,yuan
何彼,0.006403353147331946,灼灼,yuan
種接,0.006369295449879183,灼灼,yuan
江上,0.006362445633985581,灼灼,yuan
竹,0.006310989572105573,灼灼,yuan
自圓,0.0063040361456405,灼灼,yuan
禱,0.0062660381107906464,灼灼,yuan
隨買花,0.006261587582815694,灼灼,yuan
萬,0.006252106761393763,灼灼,yuan
蝶,0.006251562707149751,灼灼,yuan
其文全,0.006233738781007381,灼灼,yuan
實,0.006228567864390379,灼灼,yuan
魁罡,0.006227600192560836,灼灼,yuan
諺云,0.0060985853044801235,灼灼,yuan
半開,0.006091569528498762,灼灼,yuan
世羅矯,0.0060669863126788315,灼灼,yuan
綴,0.00605410896032832,灼灼,yuan
晴,0.006054015606251049,灼灼,yuan
零,0.0060533096968208395,灼灼,yuan
治本,0.006019817703034115,灼灼,yuan
西王,0.0060048530868251244,灼灼,yuan
東鄙,0.005937288873683392,灼灼,yuan
花柳,0.005905446978839504,灼灼,yuan
罽,0.005901189266216083,灼灼,yuan
出關,0.005879741074309911,灼灼,yuan
却憶,0.005863518942736779,灼灼,yuan
我見,0.005852519983310889,灼灼,yuan
立馬,0.005823952065210304,灼灼,yuan
靡靡,0.005815064758726258,灼灼,yuan
萬物,0.005797806291098498,灼灼,yuan
楊柳,0.005794938468451365,灼灼,yuan
穆,0.0057833834930761585,灼灼,yuan
親建,0.005774635145156013,灼灼,yuan
枝,0.005757002549850994,灼灼,yuan
種於,0.005732110519790187,灼灼,yuan
曰,0.0057187810251929545,灼灼,yuan
李司,0.005709782835669075,灼灼,yuan
俱為實,0.005658528749213012,灼灼,yuan
岻,0.005639273353640327,灼灼,yuan
其禁,0.0056259774069933426,灼灼,yuan
信西,0.005614277355762276,灼灼,yuan
卻,0.005579234327079143,灼灼,yuan
軍傳,0.005566239699935866,灼灼,yuan
鮮作祥,0.005561121520451312,灼灼,yuan
卒,0.005553359630923252,灼灼,yuan
水,0.005546306234221879,灼灼,yuan
紅霞,0.00553871430631279,灼灼,yuan
光,0.005534092878363501,灼灼,yuan
華一水,0.0055119729817770125,灼灼,yuan
詠蘭擬,0.005507622400229173,灼灼,yuan
如横天,0.0054837378470630705,灼灼,yuan
等,0.005475515844969503,灼灼,yuan
使治,0.005465289252548865,灼灼,yuan
郡,0.005452968635999549,灼灼,yuan
直下長,0.0054492884802788254,灼灼,yuan
看君發,0.005448730369328524,灼灼,yuan
徳池,0.005443818002676936,灼灼,yuan
櫱,0.005442447704797109,灼灼,yuan
夭桃,0.005426743080706766,灼灼,yuan
之物,0.005420723711627352,灼灼,yuan
熒煌,0.005389685008145884,灼灼,yuan
鄂州,0.00537980807897894,灼灼,yuan
已謝,0.0053369081074164625,灼灼,yuan
栽,0.005329286481765256,灼灼,yuan
下,0.00531357503057371,灼灼,yuan
山藏,0.005309345861465297,灼灼,yuan
繡,0.005285089866075426,灼灼,yuan
贊,0.005251776190292666,灼灼,yuan
哉,0.005247906963268364,灼灼,yuan
之佳,0.005226954963111473,灼灼,yuan
桃李不言,0.005207314011384644,灼灼,yuan
解劍,0.0052068290839121555,灼灼,yuan
飄,0.005201481726474691,灼灼,yuan
紫烟,0.005190477584906867,灼灼,yuan
自有,0.00517358700871976,灼灼,yuan
排闥,0.00516908659054986,灼灼,yuan
誰,0.005161202181719418,灼灼,yuan
時相,0.005153886372924131,灼灼,yuan
送,0.005151890546537443,灼灼,yuan
調此者,0.005150869430706386,灼灼,yuan
生勺,0.005148432378728686,灼灼,yuan
累累,0.005139001297789529,灼灼,yuan
熾長,0.0051319298937286114,灼灼,yuan
之麗,0.005123415996521202,灼灼,yuan
𡚖,0.005114241620249758,灼灼,yuan
雲,0.0051086499800916,灼灼,yuan
幕,0.005072397760482517,灼灼,yuan
凝珠,0.00505247464444335,灼灼,yuan
濵,0.005048997057168744,灼灼,yuan
可作,0.005046226545385626,灼灼,yuan
迢遞,0.0050394736028369965,灼灼,yuan
磊落,0.005023981237357546,灼灼,yuan
李将,0.005008306874360394,灼灼,yuan
星映,0.005007711742946288,灼灼,yuan
枝上,0.004984778698960081,灼灼,yuan
祭無主,0.004978194276864889,灼灼,yuan
照無邊,0.00497108268558142,灼灼,yuan
患有,0.004944087053820862,灼灼,yuan
託,0.004943096384392603,灼灼,yuan
顛光,0.004926259082034757,灼灼,yuan
㓜,0.0049086283827577,灼灼,yuan
露,0.004907168118525047,灼灼,yuan
逮,0.0048616478621958115,灼灼,yuan
云退,0.004860341262133365,灼灼,yuan
本為,0.004842341708070098,灼灼,yuan
下自成蹊,0.004834470467683477,灼灼,yuan
失節,0.004813304209810904,灼灼,yuan
海者,0.00480798414499285,灼灼,yuan
珍諒,0.0048046321777814325,灼灼,yuan
白石,0.004804570260932837,灼灼,yuan
農師,0.004798776470610855,灼灼,yuan
桃著,0.004782885461981904,灼灼,yuan
餘六國,0.004780284323430085,灼灼,yuan
皆,0.004762425623357519,灼灼,yuan
出震,0.004747496535185225,灼灼,yuan
回頭,0.004745379981171421,灼灼,yuan
苾苾,0.004727218208133457,灼灼,yuan
殫述,0.004726557595486267,灼灼,yuan
花露,0.004689813160395141,灼灼,yuan
海棠,0.004684449367100725,灼灼,yuan
青英,0.004681253974547332,灼灼,yuan
潺湲,0.004663574302045539,灼灼,yuan
雲之興森,0.004654799676559336,灼灼,yuan
杜鵑,0.004647864121672691,灼灼,yuan
含笑,0.004642227845595987,灼灼,yuan
遂,0.004624048028858593,灼灼,yuan
中光華,0.004619640791059606,灼灼,yuan
叛楚,0.004599994550374876,灼灼,yuan
陳,0.004587511737230454,灼灼,yuan
從宴,0.004583566329450751,灼灼,yuan
秀,0.004581668235554845,灼灼,yuan
畫象,0.0045652231475270585,灼灼,yuan
翠,0.004552982670692539,灼灼,yuan
嘉,0.0045449331730558675,灼灼,yuan
古詞,0.004538555853173638,灼灼,yuan
小冠切,0.004517129919822582,灼灼,yuan
不豐,0.004510466787011239,灼灼,yuan
懊惱,0.004498572156422189,灼灼,yuan
緼,0.004494216236230697,灼灼,yuan
宋吳,0.004465312205658569,灼灼,yuan
首玉為,0.0044559194213421105,灼灼,yuan
宋,0.0044494251100418245,灼灼,yuan
秋冬,0.004443861348275623,灼灼,yuan
昔聞,0.00441494216498693,灼灼,yuan
有,0.004414863966180033,灼灼,yuan
逺,0.0044141113382720944,灼灼,yuan
秋霜,0.004397340335586624,灼灼,yuan
綠葉雲舒,0.004393950802927261,灼灼,yuan
食千顆,0.004373435818046301,灼灼,yuan
未收,0.004372356991091451,灼灼,yuan
劉公幹,0.004370665458777584,灼灼,yuan
璀璨,0.00437054814451413,灼灼,yuan
核生芽,0.0043661828362890065,灼灼,yuan
瑞,0.0043637663130037686,灼灼,yuan
乃,0.004354599263047505,灼灼,yuan
天一,0.004339629537962756,灼灼,yuan
扶,0.004308833150556356,灼灼,yuan
二首,0.004305015866306987,灼灼,yuan
衣客,0.004304358899668041,灼灼,yuan
吴,0.0042894983476545,灼灼,yuan
機中素,0.004288829613198202,灼灼,yuan
午,0.004282171377437534,灼灼,yuan
宣慰,0.004270033147892302,灼灼,yuan
列星,0.0042686867652112276,灼灼,yuan
相公,0.004268446030567521,灼灼,yuan
灼,0.004268217512305122,灼灼,yuan
溢綠穗,0.0042674867715185,灼灼,yuan
詳,0.004251277619325234,灼灼,yuan
